fromFIPS; toFIPS; flow; weightedflow; distance; popdiff; fromname; toname;
01051; 01001; 41; 7.18415980375; 0.505382726258; -3.21085336531; ElmoreCounty, Alabama; AutaugaCounty, Alabama; 
01101; 01001; 49; 3.55021011448; 0.552102934243; -3.98766626493; MontgomeryCounty, Alabama; AutaugaCounty, Alabama; 
01005; 01003; 15; 7.87401574803; 2.63550722253; 4.05269394192; BarbourCounty, Alabama; BaldwinCounty, Alabama; 
01015; 01003; 21; 2.68130745659; 3.65889443685; 3.72940779696; CalhounCounty, Alabama; BaldwinCounty, Alabama; 
01051; 01003; 18; 3.15402137726; 2.51523654752; 3.87436583573; ElmoreCounty, Alabama; BaldwinCounty, Alabama; 
01073; 01003; 23; 0.550344563553; 3.0162963863; -4.45632047537; JeffersonCounty, Alabama; BaldwinCounty, Alabama; 
01081; 01003; 122; 14.1007859454; 3.08361736277; 3.65734273681; LeeCounty, Alabama; BaldwinCounty, Alabama; 
01089; 01003; 9; 0.353121199043; 4.27540056603; -4.08962255158; MadisonCounty, Alabama; BaldwinCounty, Alabama; 
01095; 01003; 22; 3.60006545574; 3.91836770225; 3.85027855252; MarshallCounty, Alabama; BaldwinCounty, Alabama; 
01097; 01003; 26; 0.983507338478; 0.451209862481; -4.12192078556; MobileCounty, Alabama; BaldwinCounty, Alabama; 
01103; 01003; 42; 4.80439258751; 3.90036193192; 3.64865269513; MorganCounty, Alabama; BaldwinCounty, Alabama; 
01117; 01003; 3; 0.205395043133; 2.81418977683; -3.14952701375; ShelbyCounty, Alabama; BaldwinCounty, Alabama; 
12033; 01003; 26; 1.37923717575; 0.409774035293; -3.75250940079; EscambiaCounty, Florida; BaldwinCounty, Alabama; 
47157; 01003; 46; 0.742486360848; 5.00905088215; -4.68805479008; ShelbyCounty, Tennessee; BaldwinCounty, Alabama; 
SI; 01003; 17; .; 200; .; Asia; BaldwinCounty, Alabama; 
01015; 01005; 21; 2.68130745659; 1.94631796477; -3.77437095985; CalhounCounty, Alabama; BarbourCounty, Alabama; 
01067; 01005; 18; 15.7756354075; 0.390504724683; 2.87098881376; HenryCounty, Alabama; BarbourCounty, Alabama; 
01069; 01005; 18; 2.65996748929; 0.720804453371; -3.68868672428; HoustonCounty, Alabama; BarbourCounty, Alabama; 
01101; 01005; 11; 0.796985944066; 0.865061593183; -4.07620338109; MontgomeryCounty, Alabama; BarbourCounty, Alabama; 
01105; 01005; 8; 15.625; 2.03874792949; 3.13735411137; PerryCounty, Alabama; BarbourCounty, Alabama; 
01125; 01005; 2; 0.180733779143; 2.54924438217; -3.96293728843; TuscaloosaCounty, Alabama; BarbourCounty, Alabama; 
UR; 01005; 6; .; 200; .; Europe; BarbourCounty, Alabama; 
01069; 01007; 14; 2.06886360278; 2.6082327216; -3.73070154428; HoustonCounty, Alabama; BibbCounty, Alabama; 
01073; 01007; 11; 0.263208269525; 0.584970187275; -4.60642436244; JeffersonCounty, Alabama; BibbCounty, Alabama; 
01115; 01007; 8; 1.30612244898; 1.06980402878; -3.67550338473; St.ClairCounty, Alabama; BibbCounty, Alabama; 
01125; 01007; 13; 1.17476956443; 0.481532813004; -3.98578561777; TuscaloosaCounty, Alabama; BibbCounty, Alabama; 
01055; 01009; 130; 18.3563964982; 0.537404763656; -3.483729899; EtowahCounty, Alabama; BlountCounty, Alabama; 
01073; 01009; 126; 3.01493108729; 0.536856116664; -4.57698597742; JeffersonCounty, Alabama; BlountCounty, Alabama; 
01127; 01009; 7; 1.51777970512; 0.756981670848; -2.76042248342; WalkerCounty, Alabama; BlountCounty, Alabama; 
01019; 01015; 17; 9.19913419913; 0.342066850192; 3.75610337159; CherokeeCounty, Alabama; CalhounCounty, Alabama; 
01029; 01015; 10; 8.91265597148; 0.322243696602; 3.80814342576; CleburneCounty, Alabama; CalhounCounty, Alabama; 
01055; 01015; 21; 2.9652640497; 0.34788276761; 2.67117284272; EtowahCounty, Alabama; CalhounCounty, Alabama; 
01095; 01015; 10; 1.63639338897; 0.733709513363; 3.1583624921; MarshallCounty, Alabama; CalhounCounty, Alabama; 
01097; 01015; 32; 1.21047057043; 3.89444217315; -4.27611698916; MobileCounty, Alabama; CalhounCounty, Alabama; 
01121; 01015; 12; 2.21647580347; 0.535562452007; 3.32980452216; TalladegaCounty, Alabama; CalhounCounty, Alabama; 
01127; 01015; 18; 3.90286209887; 1.47863257437; 3.46819958607; WalkerCounty, Alabama; CalhounCounty, Alabama; 
UR; 01015; 3; .; 200; .; Europe; CalhounCounty, Alabama; 
01081; 01017; 16; 1.84928340268; 0.316288871129; -3.80427576713; LeeCounty, Alabama; ChambersCounty, Alabama; 
01123; 01017; 75; 26.9396551724; 0.411339823017; -2.70243053645; TallapoosaCounty, Alabama; ChambersCounty, Alabama; 
SI; 01017; 8; .; 200; .; Asia; ChambersCounty, Alabama; 
01015; 01019; 11; 1.40449438202; 0.342066850192; -3.77706415474; CalhounCounty, Alabama; CherokeeCounty, Alabama; 
01055; 01019; 48; 6.77774639932; 0.380830211512; -3.71891668601; EtowahCounty, Alabama; CherokeeCounty, Alabama; 
01117; 01021; 19; 1.30083527318; 0.411766268652; -4.07217634448; ShelbyCounty, Alabama; ChiltonCounty, Alabama; 
01121; 01021; 7; 1.29294421869; 0.754196048783; -3.41763773965; TalladegaCounty, Alabama; ChiltonCounty, Alabama; 
01125; 01021; 8; 0.722935116573; 0.907857301562; -3.91740046796; TuscaloosaCounty, Alabama; ChiltonCounty, Alabama; 
01129; 01025; 5; 4.34027777778; 0.473934088244; 2.77378644498; WashingtonCounty, Alabama; ClarkeCounty, Alabama; 
01015; 01029; 2; 0.255362614913; 0.322243696602; -3.82646354909; CalhounCounty, Alabama; CleburneCounty, Alabama; 
01027; 01029; 2; 2.13903743316; 0.531924449523; 2.28103336725; ClayCounty, Alabama; CleburneCounty, Alabama; 
01073; 01029; 3; 0.0717840735069; 1.38547696119; -4.60923145632; JeffersonCounty, Alabama; CleburneCounty, Alabama; 
13045; 01029; 30; 4.23549343499; 0.444739755363; -3.7750276001; CarrollCounty, Georgia; CleburneCounty, Alabama; 
13143; 01029; 2; 0.937207122774; 0.320707732991; -3.00346053211; HaralsonCounty, Georgia; CleburneCounty, Alabama; 
01039; 01031; 4; 1.64406083025; 73.8667148232; 3.00173371281; CovingtonCounty, Alabama; CoffeeCounty, Alabama; 
01045; 01031; 11; 3.6581310276; 73.1179689929; 2.63346845558; DaleCounty, Alabama; CoffeeCounty, Alabama; 
01051; 01031; 10; 1.75223409848; 72.7407144328; -3.35602585719; ElmoreCounty, Alabama; CoffeeCounty, Alabama; 
01061; 01031; 2; 1.07584722969; 73.5054072669; 3.19810699887; GenevaCounty, Alabama; CoffeeCounty, Alabama; 
01069; 01031; 1; 0.147775971627; 73.0698835995; -3.52244423351; HoustonCounty, Alabama; CoffeeCounty, Alabama; 
01097; 01031; 6; 0.226963231956; 75.5459324624; -4.36170895324; MobileCounty, Alabama; CoffeeCounty, Alabama; 
01109; 01031; 28; 16.1290322581; 73.1191247604; 3.23070431361; PikeCounty, Alabama; CoffeeCounty, Alabama; 
12005; 01031; 10; 0.840053763441; 73.9400097301; -3.92772955977; BayCounty, Florida; CoffeeCounty, Alabama; 
12113; 01031; 8; 0.672043010753; 74.6484234219; -3.92772955977; SantaRosaCounty, Florida; CoffeeCounty, Alabama; 
UR; 01031; 21; .; 200; .; Europe; CoffeeCounty, Alabama; 
01021; 01033; 11; 3.97686189443; 2.13877671813; 2.94497590841; ChiltonCounty, Alabama; ColbertCounty, Alabama; 
01077; 01033; 99; 16.1290322581; 0.25110007965; -3.39637372754; LauderdaleCounty, Alabama; ColbertCounty, Alabama; 
01079; 01033; 59; 23.99349329; 0.509984038966; 3.07481644065; LawrenceCounty, Alabama; ColbertCounty, Alabama; 
01089; 01033; 10; 0.392356887825; 1.25189191626; -4.33925263403; MadisonCounty, Alabama; ColbertCounty, Alabama; 
UR; 01033; 2; .; 200; .; Europe; ColbertCounty, Alabama; 
01051; 01037; 5; 0.876117049238; 0.349041731029; -3.68151258664; ElmoreCounty, Alabama; CoosaCounty, Alabama; 
01097; 01037; 6; 0.226963231956; 2.97710584629; -4.40708483576; MobileCounty, Alabama; CoosaCounty, Alabama; 
01101; 01037; 7; 0.507172873497; 0.728876532754; -4.1105223726; MontgomeryCounty, Alabama; CoosaCounty, Alabama; 
01117; 01037; 4; 0.273860057511; 0.54667754664; -4.13678396318; ShelbyCounty, Alabama; CoosaCounty, Alabama; 
01123; 01037; 55; 19.7557471264; 0.449093331057; -3.27415784926; TallapoosaCounty, Alabama; CoosaCounty, Alabama; 
01035; 01039; 33; 37.0786516854; 0.573708445118; 3.16820274684; ConecuhCounty, Alabama; CovingtonCounty, Alabama; 
01121; 01039; 3; 0.554118950868; 2.14274928538; -3.48444220764; TalladegaCounty, Alabama; CovingtonCounty, Alabama; 
01039; 01041; 23; 9.45334977394; 0.505760279184; -3.17551181336; CovingtonCounty, Alabama; CrenshawCounty, Alabama; 
01009; 01043; 17; 4.27888245658; 0.339225957144; 3.22530928173; BlountCounty, Alabama; CullmanCounty, Alabama; 
01073; 01043; 16; 0.382848392037; 0.579143799069; -4.55797613106; JeffersonCounty, Alabama; CullmanCounty, Alabama; 
01089; 01043; 3; 0.117707066348; 0.707852053751; -4.2974103089; MadisonCounty, Alabama; CullmanCounty, Alabama; 
01103; 01043; 49; 5.60512468543; 0.323304948926; -3.4898179083; MorganCounty, Alabama; CullmanCounty, Alabama; 
01117; 01043; 5; 0.342325071888; 0.889764131666; -3.95196858449; ShelbyCounty, Alabama; CullmanCounty, Alabama; 
26163; 01043; 9; 0.0732588806043; 8.91510687429; -5.06892390608; WayneCounty, Michigan; CullmanCounty, Alabama; 
01067; 01045; 4; 3.50569675723; 0.379444251505; 3.25791845031; HenryCounty, Alabama; DaleCounty, Alabama; 
01069; 01045; 5; 0.738879858135; 0.41507572803; -3.58149454229; HoustonCounty, Alabama; DaleCounty, Alabama; 
13051; 01045; 14; 0.85256683515; 4.55034703072; -4.12933535292; ChathamCounty, Georgia; DaleCounty, Alabama; 
13215; 01045; 7; 0.59291885482; 1.3056839204; -3.94713951764; MuscogeeCounty, Georgia; DaleCounty, Alabama; 
01073; 01047; 57; 1.36389739663; 1.23919040103; -4.5931420169; JeffersonCounty, Alabama; DallasCounty, Alabama; 
01097; 01047; 1; 0.0378272053261; 1.97239900629; -4.37714226666; MobileCounty, Alabama; DallasCounty, Alabama; 
01019; 01049; 32; 17.316017316; 0.419051369166; 3.49954962591; CherokeeCounty, Alabama; DeKalbCounty, Alabama; 
01055; 01049; 21; 2.9652640497; 0.473230535786; -3.31701810105; EtowahCounty, Alabama; DeKalbCounty, Alabama; 
01071; 01049; 4; 1.12327997753; 0.348810851322; 3.16016829296; JacksonCounty, Alabama; DeKalbCounty, Alabama; 
01073; 01049; 1; 0.0239280245023; 1.42032778259; -4.56567076038; JeffersonCounty, Alabama; DeKalbCounty, Alabama; 
01095; 01049; 37; 6.05465553919; 0.539384139552; -3.04296907339; MarshallCounty, Alabama; DeKalbCounty, Alabama; 
13055; 01049; 26; 13.4436401241; 0.458889888753; 3.48756256026; ChattoogaCounty, Georgia; DeKalbCounty, Alabama; 
13083; 01049; 45; 35.5450236967; 0.491830804241; 3.5729877082; DadeCounty, Georgia; DeKalbCounty, Alabama; 
01001; 01051; 17; 4.19028839044; 0.505382726258; 3.22453306261; AutaugaCounty, Alabama; ElmoreCounty, Alabama; 
01003; 01051; 46; 3.4675109302; 2.51523654752; -3.87691031134; BaldwinCounty, Alabama; ElmoreCounty, Alabama; 
01005; 01051; 6; 3.14960629921; 1.03516126763; 3.58308536635; BarbourCounty, Alabama; ElmoreCounty, Alabama; 
01027; 01051; 10; 10.6951871658; 0.726977888247; 3.68115074993; ClayCounty, Alabama; ElmoreCounty, Alabama; 
01029; 01051; 6; 5.34759358289; 1.2440287979; 3.66388929862; CleburneCounty, Alabama; ElmoreCounty, Alabama; 
01043; 01051; 12; 2.1602160216; 1.69797124239; 2.25285303098; CullmanCounty, Alabama; ElmoreCounty, Alabama; 
01055; 01051; 14; 1.9768426998; 1.45443770922; -3.1296898922; EtowahCounty, Alabama; ElmoreCounty, Alabama; 
01069; 01051; 31; 4.58105512044; 1.66955136788; -3.01410032152; HoustonCounty, Alabama; ElmoreCounty, Alabama; 
01073; 01051; 21; 0.502488514548; 1.21759306831; -4.55700163439; JeffersonCounty, Alabama; ElmoreCounty, Alabama; 
01081; 01051; 37; 4.2764678687; 0.789729276398; -3.46508528756; LeeCounty, Alabama; ElmoreCounty, Alabama; 
01083; 01051; 17; 2.58358662614; 2.366598126; -2.92737036304; LimestoneCounty, Alabama; ElmoreCounty, Alabama; 
01085; 01051; 32; 40.2010050251; 0.678101172392; 3.6935510856; LowndesCounty, Alabama; ElmoreCounty, Alabama; 
01093; 01051; 14; 6.49953574745; 2.32338254276; 3.55388302664; MarionCounty, Alabama; ElmoreCounty, Alabama; 
01097; 01051; 1; 0.0378272053261; 2.80651309101; -4.31601230425; MobileCounty, Alabama; ElmoreCounty, Alabama; 
01101; 01051; 8; 0.579626141139; 0.398314159929; -3.90676588954; MontgomeryCounty, Alabama; ElmoreCounty, Alabama; 
01103; 01051; 4; 0.45756119881; 1.98604771594; -3.47827783192; MorganCounty, Alabama; ElmoreCounty, Alabama; 
01117; 01051; 1; 0.0684650143777; 0.854288973357; -3.94802153314; ShelbyCounty, Alabama; ElmoreCounty, Alabama; 
01121; 01051; 7; 1.29294421869; 0.772709266154; 2.50514997832; TalladegaCounty, Alabama; ElmoreCounty, Alabama; 
12033; 01051; 11; 0.583523420508; 2.31813309583; -4.11783451854; EscambiaCounty, Florida; ElmoreCounty, Alabama; 
UR; 01051; 56; .; 200; .; Europe; ElmoreCounty, Alabama; 
01097; 01053; 28; 1.05916174913; 1.11719893036; -4.37326150616; MobileCounty, Alabama; EscambiaCounty, Alabama; 
12113; 01053; 22; 1.84811827957; 0.445629049771; -3.95842052805; SantaRosaCounty, Florida; EscambiaCounty, Alabama; 
55079; 01053; 10; 0.169649673424; 11.9000196815; -4.74917956735; MilwaukeeCounty, Wisconsin; EscambiaCounty, Alabama; 
01015; 01055; 13; 1.65985699694; 0.34788276761; -3.00389116624; CalhounCounty, Alabama; EtowahCounty, Alabama; 
01051; 01055; 5; 0.876117049238; 1.45443770922; 3.0476641946; ElmoreCounty, Alabama; EtowahCounty, Alabama; 
01077; 01055; 22; 3.58422939068; 1.82938910569; 2.83569057149; LauderdaleCounty, Alabama; EtowahCounty, Alabama; 
01095; 01055; 27; 4.41826215022; 0.388684254891; 2.85247999364; MarshallCounty, Alabama; EtowahCounty, Alabama; 
01097; 01055; 1; 0.0378272053261; 3.99813931973; -4.29254402833; MobileCounty, Alabama; EtowahCounty, Alabama; 
01117; 01055; 60; 4.10790086266; 1.01494028396; -3.89114703045; ShelbyCounty, Alabama; EtowahCounty, Alabama; 
01121; 01055; 7; 1.29294421869; 0.692979451355; 3.14891099311; TalladegaCounty, Alabama; EtowahCounty, Alabama; 
13067; 01055; 17; 0.316179068946; 1.4642661575; -4.67158009216; CobbCounty, Georgia; EtowahCounty, Alabama; 
